working_id,equipment,name_en_normalized,name_ko_candidate,naming_status,body_part_ko,recording_type,semantic_flags
gvs_5df8e918bb77b642,Machine,Machine Reverse T Bar Row,,UNRESOLVED,등,weight_reps,
gvs_16e9d91c22d29716,Machine,Machine Reverse Vertical Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_8cf198d8b2f04f32,Machine,Machine Romanian Deadlift (Plate Loaded),머신 루마니안 데드리프트 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_e89f65631372677b,Machine,Machine Rotary Calf,,UNRESOLVED,하체,weight_reps,
gvs_70fe04ce13ddb344,Machine,Machine Row (Plate Loaded),머신 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_f6143b16b2921dfc,Machine,Machine Seated Bent Over Rear Delt Fly,머신 시티드 벤트오버 리어 델트 플라이,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_ad9dce9c9b1c3e0c,Machine,Machine Seated Calf Press,머신 시티드 카프 프레스,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_c079234e38d364ce,Machine,Machine Seated Calf Raise (Plate Loaded),머신 시티드 카프 레이즈 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_079e71dbce84e353,Machine,Machine Seated Crunch,머신 시티드 크런치,EXISTING_DRAFT,코어,weight_reps,
gvs_7e4546271cbe17c7,Machine,Machine Seated Crunch (Chest Pad),,UNRESOLVED,코어,weight_reps,
gvs_583bf1aae18d5140,Machine,Machine Seated Crunch (Hands Pad),,UNRESOLVED,코어,weight_reps,
gvs_570aaf11cdae970d,Machine,Machine Seated Dip,머신 시티드 딥스,EXISTING_DRAFT,팔,weight_reps,
gvs_37718aeb590c65fb,Machine,Machine Seated Fly,머신 시티드 플라이,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_a3228d7ab1a619d8,Machine,Machine Seated Hammer Grip Shoulder Press,,UNRESOLVED,어깨,weight_reps,
gvs_07ca73218d1adfa9,Machine,Machine Seated Hip Abduction,머신 시티드 힙 어브덕션,EXISTING_DRAFT,하체,weight_reps,
gvs_fb06f2ddd4a436f5,Machine,Machine Seated Hip Adduction,머신 시티드 힙 어덕션,EXISTING_DRAFT,하체,weight_reps,
gvs_56ea108fdb0bb3a7,Machine,Machine Seated Leg Curl,머신 시티드 레그 컬,EXISTING_DRAFT,하체,weight_reps,
gvs_3f7536f132b6bc91,Machine,Machine Seated Leg Curl (Plate Loaded),머신 시티드 레그 컬 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_ab1c890298cbaae8,Machine,Machine Seated Leg Extension,머신 시티드 레그 익스텐션,EXISTING_DRAFT,하체,weight_reps,
gvs_aff57cafe566d267,Machine,Machine Seated Leg Press,머신 시티드 레그 프레스,EXISTING_DRAFT,하체,weight_reps,
gvs_c87e614e3050a29c,Machine,Machine Seated Leg Raise Crunch (Plate Loaded),,UNRESOLVED,코어,weight_reps,
gvs_d023c3e7a9e906e7,Machine,Machine Seated Neutral Grip Reverse Fly,머신 시티드 뉴트럴 그립 리버스 플라이,EXISTING_DRAFT,어깨,weight_reps,
gvs_6f080ab6ec44a9fc,Machine,Machine Seated Reverse Fly,머신 시티드 리버스 플라이,EXISTING_DRAFT,어깨,weight_reps,
gvs_eb9fd2b2b0b4ed7c,Machine,Machine Seated Reverse Fly (Parallel Grip),,UNRESOLVED,어깨,weight_reps,
gvs_e95ed9a7451d140f,Machine,Machine Seated Row,머신 시티드 로우,EXISTING_DRAFT,등,weight_reps,
gvs_98564e5fdc48c577,Machine,Machine Seated Row (Plate Loaded),머신 시티드 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_310e0035198cdfa1,Machine,Machine Seated Shoulder Press,머신 시티드 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_e0eddff9c13ccf61,Machine,Machine Seated Single Arm Row,머신 시티드 원암 로우,EXISTING_DRAFT,등,weight_reps,
gvs_f0834095ad10e6cd,Machine,Machine Seated Single Arm Shoulder Press,머신 시티드 원암 숄더 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_a8fce16f11cead87,Machine,Machine Seated Single Arm Wide Lat Pulldown B,,UNRESOLVED,등,weight_reps,
gvs_9f75def09bd2b6fe,Machine,Machine Seated Single Calf Press,,UNRESOLVED,하체,weight_reps,
gvs_29febce27856b32c,Machine,Machine Seated Single Leg Curl,머신 시티드 싱글 레그 컬,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_492fe8611821bbd1,Machine,Machine Seated Single Leg Press,머신 시티드 싱글 레그 프레스,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_7c2a8151b4d62bed,Machine,Machine Seated Single Leg Squat Calf Raise On Leg Press Machine,,UNRESOLVED,하체,weight_reps,
gvs_8f7fec3541a3c881,Machine,Machine Seated Squat Calf Raise On Leg Press Machine,,UNRESOLVED,하체,weight_reps,
gvs_2835c9808c20a58e,Machine,Machine Seated Toe Raise,,UNRESOLVED,하체,weight_reps,
gvs_113f2135449b8241,Machine,Machine Seated Triceps Extension (Plate Loaded),머신 시티드 트라이셉 익스텐션 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_11ea3ab4df4dda7a,Machine,Machine Seated Twist,머신 시티드 트위스트,NEW_HIGH_CONFIDENCE_DRAFT,코어,weight_reps,
gvs_f92833759ca2c7f1,Machine,Machine Seated Wide Lat Pulldown,,UNRESOLVED,등,weight_reps,
gvs_3a4acc676bcf2c17,Machine,Machine Seated Wide Pulldown (Plate Loaded) B,,UNRESOLVED,등,weight_reps,
gvs_0700441ec9826fe6,Machine,Machine Shoulder Press (Plate Loaded),머신 숄더 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_5f28b78f7b54ddaf,Machine,Machine Shrug (Plate Loaded),머신 슈러그 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_f452c61623c4a89c,Machine,Machine Side Hip Abduction,머신 사이드 힙 어브덕션,EXISTING_DRAFT,하체,weight_reps,
gvs_f0a63d0f53de5ddf,Machine,Machine Side Seated Single Arm Rear Delt Fly,머신 사이드 시티드 원암 리어 델트 플라이,NEW_REVIEW_DRAFT,가슴,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_4a270e432a19a0a3,Machine,Machine Single Arm Chest Press (Plate Loaded),머신 원암 체스트 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_8fb725a1821b7e35,Machine,Machine Single Arm Incline Chest Press (Plate Loaded),머신 원암 인클라인 체스트 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,가슴,weight_reps,
gvs_18071cd0570beb9e,Machine,Machine Single Arm Lateral High Row,,UNRESOLVED,등,weight_reps,
gvs_8027d44ebd861ffc,Machine,Machine Single Arm Lateral Wide Pulldown (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_08b0ac458205e659,Machine,Machine Single Arm Low Row (Plate Loaded),머신 원암 로우 로우 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,등,weight_reps,
gvs_0f3dc0841858e1f2,Machine,Machine Single Arm Neutral Grip Seated Row (Plate Lo,,UNRESOLVED,등,weight_reps,
gvs_05a547a8ca41326a,Machine,Machine Single Arm Reverse Grip High Row (Plate Load,,UNRESOLVED,등,weight_reps,
gvs_a68ddc98b36a217e,Machine,Machine Single Arm Shoulder Press (Plate Loaded),머신 원암 숄더 프레스 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,어깨,weight_reps,
gvs_d631315cdec92cda,Machine,Machine Single Arm Shoulder Press (Plate Loaded) (Ve,,UNRESOLVED,어깨,weight_reps,
gvs_2c62046382feb8bb,Machine,Machine Single Leg Deadlift On Hack Squat Machine,,UNRESOLVED,하체,weight_reps,
gvs_f4de947bfbda05eb,Machine,Machine Single Leg Extension,,UNRESOLVED,하체,weight_reps,
gvs_04f22789295974b5,Machine,Machine Single Leg Extension (Plate Loaded),,UNRESOLVED,하체,weight_reps,
gvs_7a79f14654773b94,Machine,Machine Squat (Plate Loaded),머신 스쿼트 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_32378f7d22951985,Machine,Machine Standing Calf Raise,머신 스탠딩 카프 레이즈,EXISTING_DRAFT,하체,weight_reps,
gvs_09755d77939eae27,Machine,Machine Standing Hip Extension,머신 스탠딩 힙 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_1ca25ea2e72e2ec4,Machine,Machine Standing Lateral Raise,머신 스탠딩 레터럴 레이즈,EXISTING_DRAFT,어깨,weight_reps,
gvs_dbbcf37fd4aceb8f,Machine,Machine Standing Pec Fly,,UNRESOLVED,가슴,weight_reps,
gvs_18eabf4c79be7b52,Machine,Machine Standing Rear Kick,,UNRESOLVED,하체,weight_reps,
gvs_ceed9329a4ec1b71,Machine,Machine Standing Single Leg Curl (Plate Loaded),머신 스탠딩 싱글 레그 컬 플레이트 로드,NEW_HIGH_CONFIDENCE_DRAFT,하체,weight_reps,
gvs_eca7654d017455d1,Machine,Machine Standing Viking Press,,UNRESOLVED,어깨,weight_reps,
gvs_5adcb6213f51d495,Machine,Machine Supinated Grip Seated Row (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_5a30b343f8a3b5a3,Machine,Machine T Bar Row (Plate Loaded),,UNRESOLVED,등,weight_reps,
gvs_eef4ae6983a3b9a1,Machine,Machine Total Abdominal Crunch,,UNRESOLVED,코어,weight_reps,
gvs_9a7a7e67b24155d7,Machine,Machine Triceps Dip (Plate Loaded),,UNRESOLVED,팔,weight_reps,
gvs_4037ce2841f272ce,Machine,Machine Triceps Extension,머신 트라이셉 익스텐션,EXISTING_DRAFT,팔,weight_reps,
gvs_22f30b8e17746c38,Machine,Machine Trunk Rotation,,UNRESOLVED,코어,weight_reps,
gvs_03a6aa965d53bb24,Machine,Machine Unilateral Row,,UNRESOLVED,등,weight_reps,
gvs_5d7e0955c7e06da1,Machine,Machine Vertical Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_d178f17d2e4c72bd,Machine,Machine Vertical Squat,,UNRESOLVED,하체,weight_reps,
gvs_faf396e0744b2d22,Barbell,Olympic Barbell Hammer Curl,올림픽 바벨 해머 컬,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_57d1eef1efe6df31,Barbell,Olympic Barbell Triceps Extension,올림픽 바벨 트라이셉 익스텐션,NEW_HIGH_CONFIDENCE_DRAFT,팔,weight_reps,
gvs_6b65a3ef1067d26f,Weight Plate,Plate Pinch,,UNRESOLVED,팔,weight_reps,
gvs_38e6f34b064ae98b,Sled,Power Sled Backward Push,,UNRESOLVED,하체,weight_reps,
gvs_ef0a518e0517fc10,Sled,Power Sled Drag,,UNRESOLVED,,weight_reps,
gvs_6bce2981a2701281,Sled,Power Sled Pull Row,,UNRESOLVED,등,weight_reps,
gvs_4cc1bdbed3798fc8,Sled,Power Sled Push,,UNRESOLVED,하체,weight_reps,
gvs_df76ee89677236f1,Sled,Power Sled Rear Drag,,UNRESOLVED,하체,weight_reps,
gvs_54b09dddbc51f161,Cable,Resistance Band High Pulley Overhead Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_ecf3890b9a886713,Machine,Reverse Grip Machine Lat Pulldown,리버스 그립 머신 랫 풀다운,EXISTING_DRAFT,등,weight_reps,
gvs_315b261a7822189c,Machine,Ring Back Lever,,UNRESOLVED,코어,weight_reps,
gvs_7c0bac0512626d21,Machine,Ring Front Lever,,UNRESOLVED,코어,weight_reps,
gvs_bbcf9aa8699b7d7a,Dumbbell,Single Arm Overhead Dumbbell Squat,원암 오버헤드 덤벨 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_b0e8609e7c98143c,Sled,Sled 45 Calf Press,,UNRESOLVED,하체,weight_reps,
gvs_531d1db170c3c3b9,Sled,Sled 45 Degree Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_e1b8b955345606f5,Sled,Sled 45 Degree Narrow Stance Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_b0772e4e5b9bcebc,Sled,Sled 45 Degree Single Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_372d8ff91fd20611,Sled,Sled 45 Degree Wide Stance Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_e9393e81388a1091,Sled,Sled 45 Leg Wide Press,,UNRESOLVED,하체,weight_reps,
gvs_b2af11055ec33569,Sled,Sled Angled Single Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_5d81f19ee6760a14,Sled,Sled Backward Angled Calf Raise,,UNRESOLVED,하체,weight_reps,
gvs_7c0840c57e3c1bd1,Sled,Sled Calf Press On Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_bc2660499c2f67b5,Sled,Sled Full Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_768f3437bb553b1f,Sled,Sled Glute Dominant Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_379888be29fc3d58,Sled,Sled Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_2ed90e58b348c042,Sled,Sled Lying Squat,,UNRESOLVED,하체,weight_reps,
gvs_c7ac7c165ce69990,Sled,Sled Reverse Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_17face2958c6b731,Sled,Sled Side Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_1fc1ac87a77f1447,Sled,Sled Single Leg Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_e34ee01740720a37,Sled,Sled Wide Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_7e7c29bc10f9e192,Smith Machine,Smith Back Shrug,,UNRESOLVED,등,weight_reps,
gvs_69bc9c75fe6d856d,Smith Machine,Smith Back Wide Shrug,,UNRESOLVED,등,weight_reps,
gvs_805695309fc569e2,Smith Machine,Smith Behind Neck Press,,UNRESOLVED,어깨,weight_reps,
gvs_6df8810df12f0f79,Smith Machine,Smith Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_cca6832ba178f853,Smith Machine,Smith Bent Knee Good Morning,,UNRESOLVED,하체,weight_reps,
gvs_385a78a6fd80b960,Smith Machine,Smith Bent Over Pronated Grip Row,,UNRESOLVED,등,weight_reps,
gvs_3d8a8144905f4176,Smith Machine,Smith Bent Over Row,,UNRESOLVED,등,weight_reps,
gvs_a5d858153add32cd,Smith Machine,Smith Bicep Curl,,UNRESOLVED,팔,weight_reps,
gvs_4d9afa65eea8f111,Smith Machine,Smith Calf Raise,,UNRESOLVED,하체,weight_reps,
gvs_33a8233136b7df39,Smith Machine,Smith Chair Squat,,UNRESOLVED,하체,weight_reps,
gvs_a95ca5a4f85f0b16,Smith Machine,Smith Close Grip Bench Press,,UNRESOLVED,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_630b59ef49f54377,Smith Machine,Smith Close Grip Bench Press Upper Arms,,UNRESOLVED,가슴,weight_reps,
gvs_bce32b26e7238698,Smith Machine,Smith Curtsey Lunge,,UNRESOLVED,하체,weight_reps,
gvs_f018e6913384e649,Smith Machine,Smith Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_517a94afc4916667,Smith Machine,Smith Decline Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_69e6766d13a6d6b5,Smith Machine,Smith Decline Close Grip Bench Press,,UNRESOLVED,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_91ccafffb5cf1287,Smith Machine,Smith Donkey Kick,,UNRESOLVED,하체,weight_reps,
gvs_511f991551e7d1f9,Smith Machine,Smith Elevated Split Squat,,UNRESOLVED,하체,weight_reps,
gvs_3750fd98a47fe372,Smith Machine,Smith Frog Hip Thrust,,UNRESOLVED,하체,weight_reps,
gvs_329b57e3be23a483,Smith Machine,Smith Front Leg Elevated Split Squat,,UNRESOLVED,하체,weight_reps,
gvs_7f198b0e174210f4,Smith Machine,Smith Front Squat,,UNRESOLVED,하체,weight_reps,
gvs_d0d3db50eafd39da,Smith Machine,Smith Front Squat (Clean Grip),,UNRESOLVED,하체,weight_reps,
gvs_5fc2a2ad3f5f6301,Smith Machine,Smith Full Squat,,UNRESOLVED,하체,weight_reps,
gvs_ef329e7b177b7abb,Smith Machine,Smith Hack Squat,,UNRESOLVED,하체,weight_reps,
gvs_6001d59c06043dfe,Smith Machine,Smith Hang Clean,,UNRESOLVED,,weight_reps,
gvs_62a447b1bba68aa1,Smith Machine,Smith Hex Press,,UNRESOLVED,가슴,weight_reps,
gvs_8ba3b164b265dc72,Smith Machine,Smith High Pull,,UNRESOLVED,어깨,weight_reps,
gvs_f23810d6884fd87c,Smith Machine,Smith Hip Raise,,UNRESOLVED,코어,weight_reps,
gvs_2b98c797e2b5f4bf,Smith Machine,Smith Hip Thrust,,UNRESOLVED,하체,weight_reps,
gvs_e37c008448a276b2,Smith Machine,Smith Incline Bench Press,,UNRESOLVED,가슴,weight_reps,
gvs_c36560a0d4dc0b26,Smith Machine,Smith Jm Bench Press,,UNRESOLVED,팔,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_c45bcae24bba2dc4,Smith Machine,Smith Kneeling Hip Thrust,,UNRESOLVED,하체,weight_reps,
gvs_29db639693bd70b8,Smith Machine,Smith Kneeling Rear Kick,,UNRESOLVED,하체,weight_reps,
gvs_08af762a3d4be84c,Smith Machine,Smith Lateral Step Up,,UNRESOLVED,하체,weight_reps,
gvs_4cff5643cf1d9003,Smith Machine,Smith Leg Press,,UNRESOLVED,하체,weight_reps,
gvs_f3878919d658fde1,Smith Machine,Smith Low Bar Squat,,UNRESOLVED,하체,weight_reps,
gvs_da557a687bea23ce,Smith Machine,Smith Machine Bicep Curl,,UNRESOLVED,팔,weight_reps,
gvs_6aa368f5b62f7941,Smith Machine,Smith Machine Incline Tricep Extension,,UNRESOLVED,팔,weight_reps,
gvs_373384e85d2c3d92,Smith Machine,Smith Narrow Row,,UNRESOLVED,등,weight_reps,
gvs_421bc25ad7c68c4c,Smith Machine,Smith Reverse Calf Raises,,UNRESOLVED,하체,weight_reps,
gvs_77621f8c46ff652a,Smith Machine,Smith Reverse Hyperextension,,UNRESOLVED,하체,weight_reps,
gvs_52669e59cc1003b9,Smith Machine,Smith Reverse Lunge,,UNRESOLVED,하체,weight_reps,
gvs_2b03759e1e2ebe04,Smith Machine,Smith Reverse Lunge From Deficite,,UNRESOLVED,하체,weight_reps,
gvs_d90bdba31d9b60eb,Smith Machine,Smith Seated Calf Raise,,UNRESOLVED,하체,weight_reps,
gvs_86df378c2b0a660a,Smith Machine,Smith Seated Shoulder Press,,UNRESOLVED,어깨,weight_reps,
gvs_8c24f7be6d42d124,Smith Machine,Smith Shoulder Press,,UNRESOLVED,어깨,weight_reps,
gvs_234a93755bcac835,Smith Machine,Smith Shrug,,UNRESOLVED,등,weight_reps,
gvs_056bfdc4dc01a3a2,Smith Machine,Smith Single Arm Bent Over Row,,UNRESOLVED,등,weight_reps,
gvs_0afce1307bd89a02,Smith Machine,Smith Single Leg Chair Squat,,UNRESOLVED,하체,weight_reps,
gvs_331691cb213cd763,Smith Machine,Smith Single Leg Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_2e6bef8385ce70fb,Smith Machine,Smith Single Leg Floor Calf Raise,,UNRESOLVED,하체,weight_reps,
gvs_92872f8bf01a17fb,Smith Machine,Smith Single Leg Split Squat,,UNRESOLVED,하체,weight_reps,
gvs_7681c2b9ed17c759,Smith Machine,Smith Split Squat,,UNRESOLVED,하체,weight_reps,
gvs_6b951dbb1ebec98b,Smith Machine,Smith Squat,,UNRESOLVED,하체,weight_reps,
gvs_48feedb634d651f8,Smith Machine,Smith Squat To Bench,,UNRESOLVED,하체,weight_reps,
gvs_71a9a4c3b40ac4a3,Smith Machine,Smith Staggered Stance Romanian Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_07dae8c17c57791d,Smith Machine,Smith Standing Leg Calf Raise,,UNRESOLVED,하체,weight_reps,
gvs_b4b2c5f7915a7017,Smith Machine,Smith Standing Military Press,,UNRESOLVED,어깨,weight_reps,
gvs_9695beb681a383a0,Smith Machine,Smith Standing Shoulder Press,,UNRESOLVED,어깨,weight_reps,
gvs_39a688ad59862da1,Smith Machine,Smith Stiff Legged Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_25776d967d39ed28,Smith Machine,Smith Sumo Chair Squat,,UNRESOLVED,하체,weight_reps,
gvs_586cd6b1b4c5d5f5,Smith Machine,Smith Sumo Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_ed2c11c9fc093015,Smith Machine,Smith Sumo Squat,,UNRESOLVED,하체,weight_reps,
gvs_8cb4d483370b9093,Smith Machine,Smith Upright Row,,UNRESOLVED,어깨,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_62069a709e525dbe,Smith Machine,Smith Wide Shrug,,UNRESOLVED,등,weight_reps,
gvs_7abbee14df4623fe,Weight Plate,Standing Plate Press,,UNRESOLVED,가슴,weight_reps,
gvs_595a45af060ac6cf,Trap Bar,Trap Bar Bent Over Row,트랩바 벤트오버 로우,EXISTING_DRAFT,등,weight_reps,
gvs_f1c5120671b323c0,Trap Bar,Trap Bar Deadlift,트랩바 데드리프트,EXISTING_DRAFT,하체,weight_reps,
gvs_82485d8243de250c,Trap Bar,Trap Bar Overhead Press,트랩바 오버헤드 프레스,EXISTING_DRAFT,어깨,weight_reps,
gvs_c13e5bc4ed129442,Trap Bar,Trap Bar Squat,트랩바 스쿼트,EXISTING_DRAFT,하체,weight_reps,
gvs_c462e634004b2f72,Trap Bar,Trap Bar Standing Shrug,트랩바 스탠딩 슈러그,EXISTING_DRAFT,등,weight_reps,
gvs_16bc77a6fc7f939c,Dumbbell,Weighted Dumbbell Lying Flat Hip Raise,,UNRESOLVED,코어,weight_reps,
gvs_157057b262de73a0,Dumbbell,Weighted Dumbbell Lying Knee Raise,웨이티드 덤벨 라잉 니 레이즈,NEW_REVIEW_DRAFT,하체,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT
gvs_9284467b51a112db,Dumbbell,Weighted Dumbbell Straight Leg Diagonal Kickback,,UNRESOLVED,하체,weight_reps,
gvs_4542eee96c3e20f5,Dumbbell,Weighted Dumbbell Table Top Bridge,,UNRESOLVED,하체,weight_reps,
gvs_b5190239beb614cd,Kettlebell,Weighted Kettlebell Dead Bug,,UNRESOLVED,코어,weight_reps,
gvs_4099f25fd33043bf,Kettlebell,Weighted Kettlebell Glute Single Leg Bridge From B,,UNRESOLVED,하체,weight_reps,
gvs_9db3f2c23bcbce64,Weight Plate,Weighted Plate Bent Over Row,,UNRESOLVED,등,weight_reps,
gvs_adce4ba18d7f7749,Weight Plate,Weighted Plate Cossack Squat,,UNRESOLVED,하체,weight_reps,
gvs_275389ce94cdaab8,Weight Plate,Weighted Plate Decline Chest Press,,UNRESOLVED,가슴,weight_reps,
gvs_54aaf198c315023e,Weight Plate,Weighted Plate Incline Triceps Extension,,UNRESOLVED,팔,weight_reps,
gvs_80c1ea3e375c8a34,Weight Plate,Weighted Plate Lying Crunch,,UNRESOLVED,코어,weight_reps,
gvs_9020d412e433ff84,Weight Plate,Weighted Plate Pullover,,UNRESOLVED,등,weight_reps,
gvs_c537f0d93c70c8cd,Weight Plate,Weighted Plate Push Up,,UNRESOLVED,가슴,weight_reps,
gvs_9046bf3fbebb15b7,Weight Plate,Weighted Plate Stagged Stance Romanian Deadlift,,UNRESOLVED,하체,weight_reps,
gvs_18204cad702b5ef5,Weight Plate,Weighted Plate Standing Around The World,,UNRESOLVED,,weight_reps,
gvs_3ab8803cc4378c6a,Weight Plate,Weighted Plate Standing Biceps Curl,,UNRESOLVED,팔,weight_reps,
gvs_38bc444a77751240,Weight Plate,Weighted Plate Standing Front Raise Drive S,,UNRESOLVED,어깨,weight_reps,
gvs_0994fd6d17892aed,Weight Plate,Weighted Plate Standing Hands Torsion,,UNRESOLVED,팔,weight_reps,
gvs_fe35df78933964fa,Weight Plate,Weighted Plate Standing Lateral Raise,,UNRESOLVED,어깨,weight_reps,
gvs_6cd5941064ae068e,Weight Plate,Weighted Plate Standing Overhead Press,,UNRESOLVED,어깨,weight_reps,
gvs_e957d591449acf9d,Weight Plate,Weighted Plate Tibialis Anterior Curl,,UNRESOLVED,하체,weight_reps,
gvs_81c2737993056869,Weight Plate,Weighted Seated Plate Driver,,UNRESOLVED,어깨,weight_reps,
